"","word","qnLabel","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","Onset","Duration","MN","SE"
"189","1: Maar","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,2,4,2,5,4,1,2,1,2,2,7,3,"44.11374271","0.139391715",2.66666666666667,0.297185276080576
"190","2: op","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,2,4,2,5,4,1,2,1,2,2,7,3,"44.25313442","0.104269393",2.66666666666667,0.297185276080576
"191","3: een","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,2,4,2,5,4,1,2,1,2,2,7,3,"44.35740382","0.111952401",2.66666666666667,0.297185276080576
"192","4: dag","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,4,4,2,5,4,1,2,1,2,2,7,3,"44.46935622","0.187684908",2.74074074074074,0.300012310253567
"193","5: kon","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,3,4,2,5,4,1,2,1,2,2,7,3,"44.69984645","0.125123272",2.7037037037037,0.296296296296296
"194","6: ik","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,4,4,2,5,4,1,2,1,2,2,7,4,"44.82496973","0.095488813",2.77777777777778,0.303509075291704
"195","7: er","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,3,4,2,5,4,1,2,1,2,2,7,4,"44.92045854","0.09000095",2.74074074074074,0.300012310253567
"196","8: niet","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,1,1,3,4,2,5,4,4,2,1,2,2,7,4,"45.01045949","0.156952876",2.85185185185185,0.295761625852292
"197","9: onderuit.","5.1",2,4,2,3,2,2,1,1,3,6,3,3,3,2,1,1,4,2,5,4,4,2,2,2,2,7,4,"45.16741237","0.484029499",2.85185185185185,0.290905373751996
"198","10: Het","5.1",1,3,2,1,2,2,1,1,1,5,2,3,2,1,1,3,2,1,1,4,3,2,1,2,2,3,4,"46.07280089","0.08561066",2.07407407407407,0.213009409031553
"199","11: was","5.1",1,3,2,1,2,2,1,1,1,5,2,3,2,1,1,3,2,1,1,4,3,2,1,2,2,3,4,"46.15841155","0.161343166",2.07407407407407,0.213009409031553
"200","12: druk","5.1",1,5,2,1,2,2,1,1,1,5,2,3,2,1,1,1,2,1,1,4,3,2,1,2,2,3,4,"46.31975471","0.235978101",2.07407407407407,0.238262501732821
"201","13: in","5.1",1,3,2,1,2,2,1,1,1,5,2,3,2,1,1,2,2,1,1,4,3,2,1,2,2,3,4,"46.55573281","0.092196095",2.03703703703704,0.210016153777574
"202","14: de","5.1",1,3,2,1,2,2,1,1,1,5,2,3,2,1,1,2,2,1,1,4,3,2,1,2,2,3,4,"46.64792891","0.060366491",2.03703703703704,0.210016153777574
"203","15: winkel.","5.1",1,3,2,1,2,2,1,1,1,5,2,3,2,1,1,4,2,1,1,4,3,2,1,2,2,3,4,"46.7082954","0.391833404",2.11111111111111,0.222222222222222
"204","16: Zodra","5.1",1,4,2,2,2,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,3,2,1,2,2,7,5,"47.56549957","0.385323886",2.40740740740741,0.288720821883948
"205","17: meneer","5.1",1,5,2,2,2,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,4,2,1,2,2,7,5,"47.95082346","0.249148971",2.48148148148148,0.303682856625893
"206","18: Kuisters","5.1",1,5,2,2,2,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,4,2,1,2,2,7,5,"48.27350979","0.503785805",2.48148148148148,0.303682856625893
"207","19: me","5.1",1,1,2,2,2,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,3,2,1,2,2,7,5,"48.77729559","0.08561066",2.2962962962963,0.286519614513382
"208","20: binnen","5.1",1,1,2,2,5,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,3,2,1,2,2,7,5,"48.86290625","0.268253137",2.40740740740741,0.303161213773054
"209","21: zag","5.1",1,1,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,2,2,7,5,"49.13115939","0.205246069",2.44444444444444,0.303509075291704
"210","22: komen","5.1",1,1,2,2,5,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,3,2,1,2,2,7,5,"49.36384477","0.287564011",2.40740740740741,0.303161213773054
"211","23: duwde","5.1",2,5,2,2,5,2,1,1,1,4,3,3,4,3,1,4,3,2,1,5,3,2,1,3,2,7,5,"49.65140878","0.378662533",2.85185185185185,0.305242436474349
"212","24: hij","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"50.03007132","0.158050449",2.55555555555556,0.293972367896066
"213","25: de","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,2,3,2,1,5,3,2,1,3,2,7,5,"50.18812177","0.075536774",2.51851851851852,0.294151783456189
"214","26: schuifdeur","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"50.26365854","0.713422165",2.55555555555556,0.293972367896066
"215","27: tussen","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"51.02427633","0.266710132",2.55555555555556,0.293972367896066
"216","28: winkel","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"51.29098646","0.295247019",2.55555555555556,0.293972367896066
"217","29: en","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,1,3,2,1,5,3,2,1,3,2,7,5,"51.58623348","0.134718576",2.48148148148148,0.298955305287362
"218","30: huiskamer","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,6,3,2,1,5,3,2,1,3,2,7,5,"51.72095205","0.606957626",2.66666666666667,0.320256307610174
"219","31: een","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"52.32790968","0.080122797",2.55555555555556,0.293972367896066
"220","32: eindje","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,3,3,2,1,5,3,2,1,3,2,7,5,"52.40803248","0.337313092",2.55555555555556,0.293972367896066
"221","33: open","5.1",2,2,2,2,5,2,1,1,1,4,3,3,1,2,1,5,3,2,1,5,3,2,1,3,2,7,5,"52.77498003","0.376467388",2.62962962962963,0.307309564630264
"222","34: en","5.1",2,2,2,3,5,2,1,1,1,4,3,3,1,2,1,1,3,3,1,5,3,2,1,3,2,7,5,"53.615253","0.086708232",2.55555555555556,0.298778774238436
"223","35: zei","5.1",2,4,2,3,5,2,1,1,1,4,3,3,4,2,1,2,3,3,1,5,3,2,1,3,2,7,5,"53.70196123","0.200855779",2.77777777777778,0.293972367896066
